well,split,rows,known_rows,target_rows,known_ratio,target_ratio,gr_missing_rate,baseline_slope_median,baseline_slope_std,baseline_confidence,gr_std,gr_volatility,gr_quality_score,typewell_rows,typewell_has_geology,typewell_quality_score,risk_score,route_suggestion
eb934281,train,7812,1841,5971,0.235663082437276,0.764336917562724,0.17300284709428906,0.409999999998945,0.4129010924132074,0.09967192261890312,18.104630136865932,3.757057429257865,0.15571950080598418,2312,1.0,0.5459549411162314,1.0,typewell_alignment
eba6605e,train,5719,1309,4410,0.22888616891064872,0.7711138310893513,0.22630385487528346,0.4899999999997817,0.32330555091521324,0.09946267922782505,21.673303014336415,7.885765065582444,0.22682716436645575,1669,1.0,0.5418342367546773,1.0,typewell_alignment
ebe69318,train,6718,1742,4976,0.25930336409645727,0.7406966359035427,0.23512861736334406,0.5199999999986176,0.35470625477002693,0.11401860226843734,17.63029906583128,5.698033231331981,0.17144594626154583,2169,1.0,0.5728639476034534,1.0,typewell_alignment
ec0d597b,train,6452,1836,4616,0.2845629262244265,0.7154370737755734,0.06737435008665511,0.3999999999996362,0.42868073464536127,0.13451150633167452,14.875793988272411,6.460986707607125,0.20722330752208146,990,1.0,0.4034407935523868,0.9823320811899893,typewell_alignment
ec13af42,train,7362,1900,5462,0.2580820429231187,0.7419179570768812,0.5510801904064445,0.2899999999990541,0.45723389145487825,0.086468315936294,19.305175356280483,9.434289157162354,0.13887025862362506,1977,1.0,0.5185411572942136,1.0,typewell_alignment
ecdab904,train,8176,2029,6147,0.24816536203522505,0.7518346379647749,0.07027818448023426,0.36999999999898137,0.47038317156250126,0.10829864566437891,13.018003216744942,3.485093079184925,0.1404478512036677,1006,1.0,0.3730430528375734,1.0,typewell_alignment
ecdaf714,train,8240,1648,6592,0.2,0.8,0.043234223300970875,0.36999999999898137,0.45908202741338827,0.08381835890371077,11.264171618214514,3.5101991940145254,0.13452610608441834,1714,1.0,0.45800970873786406,1.0,typewell_alignment
ed6436d6,train,5027,2082,2945,0.41416351700815596,0.585836482991844,0.03395585738539898,0.3899999999994179,0.42068487468261095,0.24458563279512288,21.291073487320503,4.928411513391752,0.22377199170064802,2234,1.0,0.6944002387109608,0.8639033315512268,typewell_alignment
ed6e6e54,train,7385,1337,6048,0.18104265402843603,0.818957345971564,0.08349867724867725,0.1000000000003638,0.35467432314379377,0.0781868753928906,11.266391200709188,3.6220922856271525,0.13092843765611692,2460,1.0,0.5831076506431956,1.0,typewell_alignment
edf885a3,train,4863,1746,3117,0.35903763109191855,0.6409623689080814,0.1206288097529676,0.3500000000021828,0.41874782581851844,0.18550465059590815,19.220185408502203,6.470500153886176,0.21943491168285004,1775,1.0,0.6150010281719103,0.9446525518423338,typewell_alignment
ee0300f7,train,6161,1617,4544,0.26245739328031165,0.7375426067196884,0.3686179577464789,0.38999999999850843,0.4833203695717022,0.09784359980116812,19.15312584996467,7.817254705756507,0.17429435803553858,1958,1.0,0.567805551046908,1.0,typewell_alignment
ee288beb,train,6190,1552,4638,0.2507269789983845,0.7492730210016155,0.32621819749892195,0.2600000000002183,0.4233765848556516,0.09837392644395203,24.3411694885935,9.354057843973116,0.22855586067753592,1447,1.0,0.48376413570274635,1.0,typewell_alignment
ee4aecac,train,6596,1331,5265,0.20178896300788357,0.7982110369921165,0.17834757834757833,0.15999999999985448,0.4651654470765611,0.07857755945847274,14.017286809499229,6.163452207836052,0.1732676689712841,1115,1.0,0.41904184354154034,1.0,typewell_alignment
eeda36f5,train,6198,1401,4797,0.2260406582768635,0.7739593417231365,0.03731498853450073,0.03999999999996362,0.4262482436973828,0.10047636357261877,18.137271599504743,5.128326807168058,0.20786726400891126,1254,1.0,0.45232333010648595,1.0,typewell_alignment
eeed308d,train,5503,1604,3899,0.29147737597673995,0.70852262402326,0.565016670941267,0.28000000000065484,0.42536026550538725,0.10354123606062018,16.76220854783117,7.6722182380230635,0.11231624858701021,1718,1.0,0.5621933490823188,1.0,gr_residual
ef04658e,train,5664,1560,4104,0.2754237288135593,0.7245762711864406,0.1695906432748538,0.3099999999976717,0.6867866135544463,0.10312057745334903,14.985597340286448,2.427632949960524,0.11809470887363809,1847,1.0,0.5760946327683616,1.0,gr_residual
ef8e3ed0,train,6637,1413,5224,0.21289739340063282,0.7871026065993671,0.4971286370597244,0.27000000000043656,0.41661060503954245,0.07173817475362253,14.185090150904786,7.526925259824664,0.12028447589325343,1333,1.0,0.4508437547084526,1.0,typewell_alignment
efde6ac3,train,6220,1661,4559,0.2670418006430868,0.7329581993569132,0.4073261680193025,0.25,0.4382905325304118,0.10086030374809683,15.780586299274205,7.653823623357574,0.14917904797877524,1625,1.0,0.5112540192926045,1.0,typewell_alignment
efe96181,train,5464,1452,4012,0.2657393850658858,0.7342606149341142,0.1719840478564307,0.569999999999709,0.5759865367106123,0.10494776130867312,20.810421237504006,6.2913580371824604,0.21188290103042862,1989,1.0,0.6140190336749634,1.0,typewell_alignment
f0188a48,train,6139,1969,4170,0.3207362762664929,0.6792637237335071,0.01342925659472422,0.32999999999992724,0.4157465864815815,0.1656411289808197,20.077037464266198,5.900478302541175,0.24022114641079914,2061,1.0,0.5857224303632513,0.9377161851678613,typewell_alignment
f021b650,train,5610,1871,3739,0.3335115864527629,0.6664884135472371,0.3944905054827494,0.4400000000005093,0.421370186546476,0.14130710774726682,22.255610755023397,6.670168698782849,0.16500190715818894,1006,1.0,0.42932263814616756,1.0,typewell_alignment
f03f10fe,train,5823,1678,4145,0.2881676111969775,0.7118323888030225,0.2287092882991556,0.22999999999956344,0.4294656246550917,0.12540751422175195,14.780073632859978,6.909810085062593,0.1778377812100086,1566,1.0,0.518933539412674,1.0,typewell_alignment
f053a1b9,train,5952,1844,4108,0.30981182795698925,0.6901881720430108,0.23369036027263876,0.3999999999996362,0.4074761577944104,0.14083035784648917,13.947244422781605,5.643774225814185,0.1532969959287948,1821,1.0,0.5559475806451613,1.0,typewell_alignment
f074d277,train,3868,1415,2453,0.3658221302998966,0.6341778697001034,0.27435792906644924,0.25,0.3648507613471202,0.18233265430272505,14.950615588416362,7.124970818168956,0.17120854445493144,2878,1.0,0.9940537745604964,0.9862568279638873,typewell_alignment
f07d7037,train,7688,2125,5563,0.2764047866805411,0.7235952133194589,0.043321948588890886,0.4099999999998545,0.3954958120639599,0.13390004379615467,13.6899847434663,4.001871368619762,0.15842572461000093,2235,1.0,0.5407127991675338,0.976930443351068,typewell_alignment
f08774c3,train,5645,1745,3900,0.3091231178033658,0.6908768821966342,0.0758974358974359,0.4899999999997817,0.4426198455624733,0.1491925541188356,21.56694401002482,8.849158996866336,0.28811353700511144,2025,1.0,0.6087245349867139,0.9697818048555233,typewell_alignment
f140c2fa,train,6024,1942,4082,0.32237715803452854,0.6776228419654714,0.21362077413032826,0.27000000000043656,0.46713165627477504,0.14481741982769247,17.252301047198465,6.866132383452744,0.19278049700565542,2126,1.0,0.602921646746348,1.0,typewell_alignment
f16e25e3,train,6585,1934,4651,0.29369779802581625,0.7063022019741837,0.44356052461836165,0.1999999999989086,0.4387055067903081,0.11246320866311171,16.861079678319157,8.877570882620255,0.15743518225784495,1841,1.0,0.5295747911921033,1.0,typewell_alignment
f2d4c8c9,train,7908,1659,6249,0.2097875569044006,0.7902124430955993,0.5621699471915507,0.020000000000436557,0.44836264794974295,0.06588796748302247,19.84788885105399,11.046618105863189,0.15104334167160458,1533,1.0,0.44385432473444614,1.0,typewell_alignment
f321a31c,train,6555,1414,5141,0.21571319603356218,0.7842868039664378,0.039291966543474034,0.20999999999912689,0.3428488653012935,0.10039858823644764,15.153625363594086,4.626512399545531,0.1798833627250637,1363,1.0,0.45793287566742946,1.0,typewell_alignment
f40cd091,train,6776,1610,5166,0.23760330578512398,0.762396694214876,0.6624080526519551,0.21000000000094587,0.3807173684187483,0.0754797304236526,22.918800664814373,11.740189719252909,0.1276253861118889,1452,1.0,0.4642857142857143,1.0,typewell_alignment
f439a621,train,4695,1874,2821,0.39914802981895636,0.6008519701810436,0.4984048209854661,0.17000000000007276,0.4139317515332109,0.17637252285483163,15.013907625949475,4.951937080671699,0.09674550334987585,1689,1.0,0.6097444089456869,1.0,geometry_residual
f49fdea3,train,7027,1636,5391,0.23281628006261562,0.7671837199373843,0.05639028009645706,0.41000000000167347,0.42601208959342723,0.10340459334545778,14.499827331119455,3.3893915914974,0.14947886954697173,1006,1.0,0.393162089084958,1.0,typewell_alignment
f4d12d23,train,5448,1747,3701,0.3206681350954479,0.6793318649045521,0.28776006484733857,0.3900000000003274,0.5117930487465481,0.13365527581696005,23.566617698510765,8.43106079587893,0.22500555302396702,1989,1.0,0.6150881057268722,1.0,typewell_alignment
f56d3ace,train,7383,1951,5432,0.26425572260598673,0.7357442773940133,0.3959867452135493,0.42000000000007276,0.4226837840534882,0.10123649209082691,15.735743338055316,4.389712655854316,0.11243262726494056,2177,1.0,0.5448665853988893,1.0,gr_residual
f5859199,train,7438,1648,5790,0.2215649368109707,0.7784350631890293,0.6721934369602763,0.3999999999996362,0.5044037199805509,0.06280425446912,16.280391221413577,8.131832881971242,0.08666848308525853,1921,1.0,0.5082683517074482,1.0,baseline_fallback
f5d8aab6,train,6576,2132,4444,0.3242092457420925,0.6757907542579076,0.15864086408640865,0.32999999999992724,0.4189915870970994,0.15563663737721192,20.922466183174688,3.3885236399200154,0.16703998186572508,2127,1.0,0.5734489051094891,0.9840235786443903,typewell_alignment
f631da6e,train,5604,1511,4093,0.26962883654532477,0.7303711634546752,0.5665770828243343,0.21999999999934516,0.3937956846768633,0.09491567844544324,21.016491291056276,13.291219397964039,0.17214581271178853,1491,1.0,0.5160599571734475,1.0,typewell_alignment
f6824bb0,train,6864,1849,5015,0.2693764568764569,0.7306235431235432,0.15154536390827517,0.5299999999988358,0.4192440476647957,0.12004876532697735,16.51310425607375,6.7809860156295345,0.2026335545842542,2138,1.0,0.5614801864801865,1.0,typewell_alignment
f6bc699b,train,5501,1749,3752,0.3179421923286675,0.6820578076713325,0.3382196162046908,0.31999999999970896,0.4078106901641933,0.13756132739036425,18.858953339348393,5.8098079366849085,0.15489937214040123,3622,1.0,0.9084257407744046,1.0,typewell_alignment
f6d009f4,train,8003,1288,6715,0.16093964763213794,0.839060352367862,0.3231571109456441,0.7700000000004366,0.23972940273258384,0.06485975841163574,30.811049374396188,7.734856283130186,0.23504464742039843,2251,1.0,0.5312695239285268,1.0,typewell_alignment
f72b268f,train,7918,1514,6404,0.19120990149027534,0.8087900985097247,0.046845721424109935,0.2899999999990541,0.4097625934095803,0.08188514588292821,16.242254278441788,4.232537341502621,0.1774438100207986,1445,1.0,0.4324955796918414,1.0,typewell_alignment
f8662c22,train,6957,1528,5429,0.2196349001006181,0.780365099899382,0.5074599373733653,0.18000000000029104,0.4478480171162906,0.07253482086400886,16.054126506691166,5.405097179955593,0.1026651660392524,1412,1.0,0.45296104642805807,1.0,gr_residual
f88ddb26,train,6585,1595,4990,0.2422171602126044,0.7577828397873956,0.03727454909819639,0.3999999999996362,0.4068827910635308,0.11148123907637043,12.73866217014918,3.63642168987287,0.1466664784813055,1006,1.0,0.4027714502657555,0.9978373981981786,typewell_alignment
f8afa78a,train,7367,1335,6032,0.18121351975023756,0.8187864802497624,0.4923740053050398,0.049999999999272404,0.4289482478999915,0.05837636628463276,19.197624419413607,12.264261304666492,0.18542073932763656,1260,1.0,0.4210329849328085,1.0,typewell_alignment
f8f59188,train,6740,1933,4807,0.28679525222551927,0.7132047477744807,0.6432286249219887,0.42000000000007276,0.4363506168925307,0.09496070881502164,18.248245256051316,8.180940973322537,0.0990648334144504,2378,1.0,0.6028189910979229,1.0,baseline_fallback
f9fc81aa,train,7113,1515,5598,0.21299029945170814,0.7870097005482919,0.06555912826009289,0.22999999999865395,0.38940741378633226,0.09419884873947881,12.750250078750941,4.351147635211045,0.15578252127687442,1515,1.0,0.4629902994517081,1.0,typewell_alignment
fa16d114,train,6928,1242,5686,0.17927251732101618,0.8207274826789839,0.5116074569117129,0.019999999998617568,0.3121014112675861,0.06194479671715779,18.67476795041028,7.527336898349388,0.13052976302737132,968,1.0,0.38972286374133946,1.0,typewell_alignment
fa31da94,train,6681,1654,5027,0.24756772938182905,0.752432270618171,0.695046747563159,0.42000000000007276,0.4532282435452591,0.07386313778593434,17.87149626307848,8.089457553508952,0.08340044602371298,3642,1.0,0.7951279748540637,1.0,baseline_fallback
fa667be2,train,8798,1502,7296,0.17072061832234597,0.829279381677654,0.12541118421052633,0.22000000000116415,0.3457634242022253,0.07169063331430035,12.340479393936484,4.990878320631997,0.1547546100751761,1363,1.0,0.404921573084792,1.0,typewell_alignment
fae0c593,train,6147,1744,4403,0.2837156336424272,0.7162843663575728,0.03202362025891438,0.43000000000029104,0.4506049186307882,0.13434098853554408,20.657146055479064,4.200916273176725,0.2063004386051346,1928,1.0,0.5636489344395641,0.9736649165291845,typewell_alignment
fb03ae90,train,8129,1698,6431,0.20888178127690982,0.7911182187230902,0.16902503498678276,0.5799999999999272,0.44008667082346453,0.083925311247669,15.013560039132127,5.654104564419407,0.1719427151535001,1985,1.0,0.49418747693443227,1.0,typewell_alignment
fb0904bd,train,5087,1906,3181,0.37468055828582664,0.6253194417141734,0.5422823011631562,0.3099999999994907,0.43109287336401403,0.152582541212999,21.04288980688967,6.676512335685165,0.12131730162145488,4012,1.0,1.0,1.0,typewell_alignment
fb3848a1,train,7859,1940,5919,0.24685074436951265,0.7531492556304873,0.6058455820239905,0.38000000000101863,0.42793889773887817,0.08000085966476012,16.390906493678877,8.425159084409547,0.10679469981238461,1053,1.0,0.3839865122789159,1.0,gr_residual
fb73b13a,train,7465,1825,5640,0.24447421299397187,0.7555257870060281,0.4015957446808511,0.2849999999998545,0.4232820669637488,0.09084884769250558,35.08719326104055,8.626703871148871,0.23447216208379837,2204,1.0,0.545244474212994,1.0,typewell_alignment
fba7683c,train,2058,1651,407,0.8022351797862002,0.19776482021379982,0.0171990171990172,0.5599999999994907,0.49412301862899266,0.6635333764620001,24.969142525158244,8.455208076608022,0.3195688474834393,2172,1.0,1.0,0.34076637783775426,typewell_alignment
fbd68d27,train,8552,1723,6829,0.2014733395696913,0.7985266604303087,0.2525992092546493,0.1999999999998181,0.38856449114700736,0.07937699363196704,16.194170763169552,5.620954145064724,0.15966921166690815,1588,1.0,0.43568755846585594,1.0,typewell_alignment
fc03f21f,train,6202,1399,4803,0.2255723960012899,0.7744276039987101,0.07287112221528212,0.6500000000014552,0.4170974008213326,0.09902758645487168,23.897059274764395,7.63893623719659,0.28011840354476675,2109,1.0,0.5900515962592712,1.0,typewell_alignment
fc0d20b2,train,5308,1354,3954,0.2550866616428033,0.7449133383571966,0.47774405665149217,0.09000000000014552,0.35520313492158273,0.09616239888222824,14.277824720049459,6.001336322822533,0.10928891386588493,1039,1.0,0.44574227581009795,1.0,gr_residual
fcfcc902,train,4665,1874,2791,0.40171489817792067,0.5982851018220793,0.04693658187029739,0.4500000000007276,0.41927717408088294,0.23099303556023998,16.448021898194437,4.133873816083689,0.17677192800900565,1962,1.0,0.6705787781350483,0.8807411099073343,typewell_alignment
fd3b4faa,train,6956,1934,5022,0.2780333525014376,0.7219666474985624,0.5503783353245719,0.3400000000001455,0.44739106463138684,0.0964247571538222,18.364987046228222,8.820777668447734,0.13092835507706002,2174,1.0,0.5625359401955147,1.0,typewell_alignment
fd710aea,train,5960,1743,4217,0.2924496644295302,0.7075503355704698,0.25752904908702867,0.3400000000001455,0.4238331322632856,0.12645623481953308,15.33142599993073,5.135466897680233,0.14740331507443222,1906,1.0,0.5697986577181209,1.0,typewell_alignment
fd8f77fa,train,6756,1484,5272,0.21965660153937241,0.7803433984606276,0.5058801213960546,0.6100000000005821,0.4267435735603651,0.07369500062387363,16.00673363316959,5.813997645521635,0.10688901921409702,2054,1.0,0.5540260509177029,1.0,gr_residual
fde20ecf,train,6386,1719,4667,0.26918258690886315,0.7308174130911369,0.2989072209127919,0.5100000000002183,0.4552027063516455,0.10764220655779287,15.281116093833463,6.93436453753586,0.16419190903262074,2013,1.0,0.5652207954901347,1.0,typewell_alignment
fdfd57da,train,7364,2128,5236,0.2889733840304182,0.7110266159695817,0.5544308632543926,0.4499999999989086,0.41748507893860165,0.10361732248802535,22.414331812757553,10.688593761860437,0.1576697403883077,2333,1.0,0.566811515480717,1.0,typewell_alignment
febb4411,train,6275,2028,4247,0.3231872509960159,0.676812749003984,0.035083588415352016,0.3500000000003638,0.3948455850688651,0.16816811113667263,19.909491234146387,4.069429674875975,0.1986019073198515,2384,1.0,0.6299203187250997,0.9406027859671654,typewell_alignment
